Publication_Hardcover,Publication_Paperback,Publication_other,BookCategory_Action & Adventure,"BookCategory_Arts, Film & Photography","BookCategory_Biographies, Diaries & True Accounts",BookCategory_Comics & Mangas,"BookCategory_Computing, Internet & Digital Media","BookCategory_Crime, Thriller & Mystery",BookCategory_Humour,"BookCategory_Language, Linguistics & Writing",BookCategory_Politics,BookCategory_Romance,BookCategory_Sports,Reviews,Ratings,Age_of_book,Price
0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0,12,9,403.9
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6,381,4,479.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0,10,16,319.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,3,599.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.4,18,5,295.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,7,342.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2,34,130.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0,44,19,552.21
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.9,32,6,559.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.9,3,5,332.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1,15,1770.45
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.6,17,5,336.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,3,4,1137.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.1,8,18,440.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.1,11,5,1025.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,16,413.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.6,27,19,141.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,3,6,1791.41
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.7,5,10,1730.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.6,443,5,120.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2,425,5,270.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,16,11,123.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,10,6,228.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.7,8,31,295.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.0,1,9,556.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,3,9,958.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,5,450.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2,21,6,175.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6,238,5,352.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,165,3,98.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,15,12,182.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,8,8,461.23
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.7,84,4,153.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.4,68,7,1825.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,5,1939.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.3,6,31,549.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.5,2,29,382.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.1,4,41,369.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.7,3,3,184.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3,20,7,2216.63
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,4,250.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.2,9,13,538.26
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9,2,10,439.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,4,22,280.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3,34,295.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.5,9,33,379.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,33,4,273.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,2,46,2350.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.6,9,17,342.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.6,11,14,573.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,14,308.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.3,108,3,621.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,7,8,329.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.8,25,9,409.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,28,690.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.8,5,5,517.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,16,5,261.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9,17,6,450.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.4,8,10,496.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.1,23,15,850.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9,2,6,189.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,8,1349.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,7,6,82.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4,10,6,879.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,18,899.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,74,7,401.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.7,7,5,184.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.4,12,13,466.68
1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,1,12,2590.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.6,5,11,205.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,4,7,799.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,8,499.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.8,7,11,294.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2,5,12,85.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.6,4,6,334.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.8,32,3,125.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.6,52,10,200.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.5,28,13,559.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.8,15,5,154.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,57,5,309.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1,8,25.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.2,3,23,760.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,109,17,272.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,3,401.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,2,7,500.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.7,6,30,281.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,9,26,536.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,17,5,443.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.9,12,7,474.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,22,6,369.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.7,32,9,304.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,2,14,498.95
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,13,449.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,7,7,487.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,12,180.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,89,4,559.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1,5,113.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.4,16,4,149.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,8,6,562.93
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.6,37,4,340.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.5,5,6,823.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.6,3,5,386.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,5,22,299.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,4,8,138.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.4,42,10,316.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,3,4,195.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,45,24,225.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.3,304,9,110.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.7,18,30,369.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.8,19,4,419.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.8,96,40,243.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.8,5,3,270.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.7,4,8,4013.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.3,22,26,400.44
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,419,6,230.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6,10,4,350.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,7,2820.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,3,5,624.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3,4,450.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9,12,26,243.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,205,13,182.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.8,6,17,355.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2,6,1075.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,10,3,387.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,12,309.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3,8,4,147.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,15,13,302.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.7,4,4,2450.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.2,4,7,674.25
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,3,319.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,3,5,295.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,5,524.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.1,85,14,287.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.4,6,7,1197.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,4,10,318.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,68,4,231.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,6,749.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,4,310.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9,10,5,752.36
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,3,335.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,7,9,113.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.9,9,9,451.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,960,5,146.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,6,22,109.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,71,6,39.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.8,5,15,295.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.1,37,3,319.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.7,167,12,277.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,14,4,146.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,8,8,514.4
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.1,11,7,378.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.6,2,12,214.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5,2,24,639.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,3,14,279.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.4,58,6,245.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2,32,8,289.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.1,11,11,413.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,9,4,450.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.7,27,9,399.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,5,6,1098.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,19,11,354.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,7,414.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.1,12,7,1700.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.1,20,4,473.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7,50,4,391.23
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,10,705.41
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.8,7,18,425.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,9,664.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,3,4,224.25
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,33,13,311.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,3,177.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8,37,7,559.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.6,33,11,374.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.3,40,15,335.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.3,15,28,606.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,4,17,1133.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.8,102,3,57.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,2,30,478.79
1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9,9,7,779.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.2,4,19,407.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,2,3,295.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8,42,7,155.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.8,7,11,799.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2,20,14,372.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2,76,9,131.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,16,19,385.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,42,10,113.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.9,17,7,185.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,101,4,98.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,3,299.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7,20,13,79.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7,27,5,203.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,48,8,599.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,3,6,1150.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,8,4,259.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.7,4,10,1493.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,3,11,474.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,74,8,284.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,85,19,516.68
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3,65,12,695.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,23,5,235.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,45,1499.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.2,9,5,339.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,3,7,146.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.9,13,34,1331.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.6,6,5,599.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.2,4,4,712.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,4,193.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.2,70,5,139.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8,74,3,401.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9,7,7,911.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,2,16,479.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2,5,449.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.3,3,6,219.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,8,498.9
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7,4,9,359.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.6,6,18,517.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.9,19,7,395.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.4,9,4,309.91
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2,7,330.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.6,16,6,1036.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,2,18,427.27
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.1,13,6,440.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,6,4,299.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,8,4,423.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.4,12,48,659.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,106,3,125.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.8,6,7,295.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,6,661.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.2,74,4,166.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,10,1607.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.8,6,15,88.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.8,21,25,481.61
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.1,29,5,295.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,9,5,358.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,7,189.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3,11,39,4854.39
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.6,3,6,334.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,14,225.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,76,13,228.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.2,3,5,370.66
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.8,28,7,610.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.8,2,6,595.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.4,146,7,248.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0,7,10,415.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.4,62,34,328.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,17,2339.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,3,7,799.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,5,12,239.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7,6,4,449.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0,1,15,1084.78
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,922,6,238.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,31,12,218.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.2,11,26,221.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1,12,410.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,7,538.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.8,30,12,273.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,9,348.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.7,4,6,536.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,3,9,1033.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9,8,7,398.9
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.8,38,8,179.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,46,1686.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.9,13,4,214.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2,4,10,205.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.1,5,5,289.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.8,22,6,359.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,9,183.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5,63,7,239.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.7,4,14,1113.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,4,538.26
1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,23,9,719.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.3,12,6,639.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.1,2,27,293.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,49,4,374.25
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,9,5,179.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,4,180.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,40,1321.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.9,30,19,311.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,11,28,251.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.6,3,11,360.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.8,6,16,207.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.4,8,12,332.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,5,416.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.4,42,8,490.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.0,1,4,299.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,13,22,457.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.8,6,12,656.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.1,19,7,455.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,4,7,1059.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,16,598.88
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,8,142.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,4,1776.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2,14,450.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.7,8,17,399.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0,2,4,416.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.8,4,14,170.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,75,9,511.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,8,367.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1,2,11,128.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,13,9,160.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.7,12,6,248.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,3,5,134.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.8,4,6,650.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,5,869.24
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.6,177,17,359.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.5,32,4,273.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1,7,920.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.5,4,12,202.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7,138,6,340.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,7,6,319.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,55,6,712.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.6,2,27,194.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,6,8,451.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.1,7,8,280.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,5,4,390.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.9,2,8,2774.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,2,5,120.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0,2,7,749.16
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,9,448.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9,52,7,369.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,2,8,169.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,5,295.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.2,164,3,98.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,28,7,221.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.3,23,4,311.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,20,399.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.1,5,14,339.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,5,6,478.1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,24,295.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.4,97,6,427.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.4,9,5,400.44
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,19,7,474.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,6,638.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,5,750.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,257,8,224.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.7,207,6,336.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.5,48,12,368.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,3,3,559.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,4,753.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,6,374.07
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.4,5,19,324.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.2,3,6,674.0
